task_id,task_name,status,data_window_days,posts_start,posts_end,likes_start,likes_end,max_liking_users,max_likes_per_user,negative_posts_sample,min_likes_per_user,memory_peak_gb,memory_estimated_peak_gb,memory_start_gb,memory_end_gb,memory_growth_gb,memory_estimate_accuracy_pct,output_likes,output_posts,embedding_dim,likes_initial,likes_final,users_initial,users_final,users_eligible,users_sampled,likes_after_user_sample,likes_after_cap,likes_final_pre_join,users_final_pre_join,retention_users_pct,retention_likes_pct,likes_per_user_mean,likes_per_user_median,likes_per_user_max,likes_per_user_p90,likes_per_user_p99,posts_total,posts_liked,posts_random_sample,posts_match_rate
e499ef228c2147d1a31ef5697c2cec4b,72_14d_250ku_500l_10kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,250000,500,10000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618b7199f8ad4acb9f20bb7d4eb5e729,73_14d_250ku_500l_50kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,250000,500,50000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98c9dfbabb7a4ddababfa32a40caf2ef,74_14d_250ku_500l_100kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,250000,500,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f252023ca91b4f3eb62b99ee1ea42316,75_7d_500ku_500l_50kn,completed,7,2026-01-01,2026-01-08,2026-01-01,2026-01-08,500000,500,50000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afa4b25c3be0443189a98a1613638e6e,76_14d_150ku_1000l_50kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,150000,1000,50000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ffad25911b34ae0b150ccb75a9a981c,77_21d_250ku_500l_10kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,250000,500,10000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a22a7b2ca72f4ca5bcd23c4e36e75cd2,78_21d_250ku_500l_50kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,250000,500,50000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985ce32939ee486cacf37d566fa0fe38,79_21d_250ku_500l_100kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,250000,500,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369e0370ced24b71b7eb3cb0b64cdd00,80_7d_500ku_1000l_50kn,completed,7,2026-01-01,2026-01-08,2026-01-01,2026-01-08,500000,1000,50000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5faeb0eb4895411f88a6466e430f6c87,81_14d_500ku_500l_50kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,500000,500,50000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ce39b9216fe4f74bca3bd5bc10453cb,82_21d_500ku_500l_50kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,500000,500,50000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a9160f7c119492d8f65441eb5531f2b,83_14d_500ku_1000l_50kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,500000,1000,50000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b1800b953694336865e97d06b4bc82d,84_21d_500ku_1000l_50kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,500000,1000,50000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
